0,1,2,3,4,5,6,7,Y,E
1,1,-11,-3,-3,-2,99,7,-11,25
3,2,-10,-2,-2,-2,32,0,-11,25
1,3,-11,-2,-2,-2,176,5,-11,25
2,2,-11,-2,-2,-2,19,19,-10,14
3,2,-10,-3,-2,-2,171,10,-10,24
2,2,-10,-2,-2,-2,54,8,-11,25
1,3,-11,-2,-3,-2,11,10,-11,25
3,1,-11,-2,-2,-2,179,4,-10,23
3,3,-11,-2,-2,-2,4,4,-11,25
3,3,-11,-2,-2,-1,3,3,-11,25
3,1,-11,-2,-2,-2,42,3,-11,25
2,1,-10,-2,-2,-2,115,10,-11,25
1,2,-10,-2,-2,-3,48,0,-11,25
3,3,-11,-2,-2,-2,25,18,-11,25
2,1,-11,-2,-2,-2,229,10,-11,25
1,1,-11,-1,-2,-2,4,4,-10,10
2,1,-10,-2,-2,-2,39,3,-11,25
1,2,-10,-1,-2,-2,254,9,-11,25
3,1,-11,-2,-2,-2,8,8,-10,12
1,1,-11,-3,-3,-2,247,1,-11,25
2,2,-11,-2,-2,-2,0,0,-10,14
1,1,-10,-2,-2,-2,59,8,-11,25
3,3,-11,-2,-3,-2,188,0,-11,25
2,2,-10,-2,-2,-2,38,8,-11,25
1,3,-10,-2,-2,-2,8,8,-11,25
2,1,-10,-2,-2,-2,11,4,-10,11
1,1,-11,-2,-2,-2,18,0,-11,25
2,3,-10,-2,-2,-1,17,5,-11,25
2,2,-11,-2,-2,-2,106,15,-11,25
1,1,-10,-2,-2,-2,69,69,-10,1
2,2,-10,-2,-2,-2,141,8,-10,24
1,1,-10,-3,-1,-2,47,10,-11,25
1,2,-10,-2,-1,-1,18,10,-10,13
1,3,-10,-3,-2,-3,204,7,-11,25
1,1,-10,-2,-2,-2,211,6,-11,25
2,1,-11,-2,-2,-2,32,4,-11,25
4,1,-10,-2,-2,-2,47,20,-11,25
2,2,-10,-2,-2,-2,308,10,-11,25
1,3,-11,-2,-2,-1,10,10,-11,25
2,3,-10,-3,-2,-2,111,17,-11,25
2,2,-11,-2,-2,-2,17,13,-10,14
1,1,-11,-2,-3,-2,12,11,-11,25
3,1,-11,-2,-2,-2,215,215,-10,3
1,1,-10,-2,-1,-3,37,20,-10,1
3,1,-11,-2,-2,-2,0,0,-10,12
2,2,-10,-2,-3,-2,45,2,-10,20
3,3,-10,-3,-2,-2,41,41,-10,9
1,3,-10,-2,-3,-1,17,5,-10,17
1,2,-11,-2,-2,-2,297,5,-11,25
4,2,-11,-2,-1,-2,273,10,-11,25
1,3,-11,-1,-1,-2,0,0,-11,25
2,2,-11,-2,-2,-2,160,18,-11,25
1,3,-11,-2,-2,-2,2,2,-11,25
1,1,-10,-2,-2,-2,42,15,-10,1
1,2,-10,-3,-3,-1,37,0,-10,18
2,1,-11,-2,-2,-2,30,0,-11,25
2,3,-11,-2,-1,-2,8,6,-11,25
2,3,-10,-2,-2,-2,16,16,-11,25
2,1,-10,-2,-2,-1,19,0,-11,25
2,2,-10,-2,-2,-2,44,22,-10,5
1,2,-10,-2,-1,-1,20,20,-10,13
1,3,-11,-3,-2,-1,16,7,-11,25
4,2,-10,-2,-2,-2,173,10,-10,24
3,1,-11,-3,-2,-2,326,8,-11,25
1,2,-10,-2,-2,-2,46,17,-11,25
1,2,-10,-2,-3,-2,138,2,-10,20
1,1,-11,-2,-2,-2,52,13,-11,25
2,1,-10,-2,-2,-3,32,5,-11,25
2,1,-11,-2,-2,-2,59,5,-11,25
2,1,-10,-3,-3,-2,11,11,-10,21
1,2,-10,-2,-2,-2,275,20,-10,4
3,2,-10,-2,-2,-2,12,12,-11,25
2,3,-11,-2,-2,-2,42,7,-11,25
4,3,-10,-2,-2,-2,11,2,-11,25
1,1,-10,-2,-2,-2,249,5,-11,25
2,3,-11,-2,-1,-2,184,22,-11,25
2,3,-10,-2,-2,-2,10,6,-11,25
1,2,-11,-2,-3,-1,48,9,-11,25
1,2,-11,-1,-2,-2,12,8,-10,13
1,2,-11,-3,-3,-3,336,23,-10,4
3,1,-11,-2,-2,-1,204,13,-11,25
1,3,-10,-3,-2,-2,17,4,-11,25
3,3,-11,-3,-2,-2,36,0,-11,25
3,1,-11,-3,-2,-2,197,20,-10,3
1,1,-10,-3,-2,-2,30,13,-11,25
4,1,-10,-2,-2,-1,2,2,-11,25
1,1,-11,-2,-2,-2,3,3,-10,10
2,1,-10,-2,-2,-2,174,6,-10,23
1,2,-11,-2,-2,-1,42,19,-11,25
2,1,-11,-2,-3,-2,357,8,-11,25
1,1,-11,-2,-2,-1,56,56,-10,1
1,2,-11,-2,-2,-2,141,20,-10,4
1,3,-10,-1,-2,-2,18,18,-11,25
3,3,-10,-2,-2,-2,64,7,-11,25
1,3,-10,-2,-2,-2,184,1,-11,25
1,1,-10,-2,-3,-2,2,2,-10,19
2,3,-11,-2,-3,-3,9,1,-11,25
3,2,-11,-2,-2,-1,22,4,-11,25
2,1,-10,-2,-2,-1,20,7,-11,25
3,1,-10,-2,-2,-2,12,1,-10,12
1,2,-10,-2,-2,-2,186,7,-10,24
2,3,-10,-2,-2,-2,11,4,-11,25
4,1,-11,-1,-2,-2,9,9,-11,25
3,1,-11,-2,-3,-2,47,13,-11,25
2,3,-11,-3,-2,-3,302,11,-11,25
3,3,-10,-2,-2,-1,89,89,-10,9
1,2,-10,-2,-2,-1,56,16,-11,25
1,3,-10,-3,-2,-2,2,2,-11,25
2,3,-11,-2,-2,-2,85,2,-11,25
1,1,-11,-2,-2,-2,41,15,-10,1
1,3,-10,-2,-2,-1,52,0,-11,25
1,1,-10,-2,-2,-1,13,13,-11,25
2,3,-11,-2,-2,-2,223,3,-11,25
1,3,-10,-3,-2,-2,156,3,-11,25
1,3,-11,-2,-3,-2,5,4,-11,25
3,2,-11,-3,-2,-2,293,21,-11,25
1,3,-11,-2,-2,-2,269,22,-10,7
1,1,-11,-3,-2,-2,38,6,-11,25
3,1,-10,-3,-2,-2,56,1,-11,25
3,1,-11,-2,-2,-2,0,0,-10,12
1,3,-10,-1,-3,-2,0,0,-11,25
2,1,-11,-2,-2,-2,355,0,-11,25
2,1,-11,-1,-2,-2,267,7,-11,25
1,3,-11,-2,-2,-2,41,6,-11,25
1,3,-10,-3,-2,-2,125,19,-11,25
1,3,-10,-3,-2,-2,38,9,-11,25
1,3,-10,-3,-1,-3,36,22,-10,7
3,3,-11,-2,-2,-2,162,0,-11,25
1,2,-11,-2,-2,-1,46,1,-11,25
2,3,-11,-2,-2,-2,8,8,-11,25
3,3,-10,-2,-2,-3,27,22,-11,25
3,1,-10,-2,-3,-1,32,5,-10,17
3,3,-11,-3,-2,-2,222,13,-11,25
3,1,-10,-2,-2,-2,3,3,-10,12
2,3,-10,-2,-2,-2,152,8,-11,25
4,1,-11,-2,-1,-2,57,0,-11,25
1,3,-11,-2,-2,-2,283,9,-11,25
2,3,-11,-1,-2,-2,210,11,-11,25
2,3,-11,-2,-2,-2,351,5,-11,25
1,1,-10,-2,-2,-2,47,47,-10,1
2,1,-11,-2,-2,-3,10,3,-10,11
4,1,-10,-3,-3,-1,7,7,-10,18
2,3,-10,-3,-2,-1,201,3,-11,25
2,1,-10,-2,-3,-2,16,11,-10,19
2,3,-11,-2,-3,-2,151,2,-11,25
2,3,-10,-1,-2,-2,22,22,-11,25
3,1,-11,-2,-2,-1,57,5,-11,25
3,2,-10,-2,-2,-2,13,4,-11,25
2,1,-10,-2,-2,-2,37,14,-11,25
2,1,-11,-2,-2,-1,288,11,-11,25
2,1,-10,-2,-2,-2,22,10,-11,25
2,3,-10,-2,-3,-2,32,13,-11,25
2,2,-11,-2,-2,-2,218,218,-10,5
3,2,-10,-2,-2,-2,304,214,-10,6
3,1,-11,-2,-2,-2,45,8,-11,25
1,3,-10,-3,-3,-1,320,19,-10,18
1,1,-10,-2,-2,-2,356,10,-11,25
1,2,-10,-3,-2,-2,111,3,-11,25
1,3,-11,-1,-3,-2,327,3,-11,25
3,2,-11,-2,-3,-2,48,2,-11,25
2,1,-10,-2,-2,-2,13,8,-11,25
2,1,-10,-2,-2,-1,324,19,-10,2
1,3,-11,-1,-1,-3,35,3,-11,25
1,2,-11,-2,-2,-2,266,1,-11,25
2,1,-10,-3,-2,-2,263,263,-10,2
2,1,-11,-2,-2,-1,32,13,-11,25
1,3,-10,-2,-2,-2,212,22,-10,7
2,3,-11,-2,-2,-2,143,8,-11,25
1,1,-10,-2,-3,-3,36,36,-10,1
2,2,-10,-2,-2,-1,47,13,-11,25
1,1,-10,-2,-2,-3,36,11,-11,25
2,2,-11,-3,-2,-3,32,14,-11,25
1,1,-11,-2,-1,-1,156,4,-11,25
2,3,-10,-2,-2,-2,8,8,-11,25
3,2,-11,-1,-2,-3,38,38,-10,6
3,2,-11,-3,-2,-1,206,4,-11,25
2,1,-11,-2,-2,-2,292,19,-10,2
2,1,-11,-2,-3,-2,107,57,-10,2
1,1,-11,-2,-2,-2,58,5,-11,25
2,2,-11,-2,-3,-2,50,10,-11,25
1,3,-10,-2,-2,-2,184,8,-11,25
1,2,-10,-2,-2,-2,188,0,-10,24
2,1,-11,-2,-2,-1,6,6,-10,11
4,2,-11,-2,-2,-2,245,4,-11,25
2,2,-10,-1,-3,-2,116,9,-10,16
4,3,-11,-2,-2,-2,332,8,-11,25
1,3,-11,-2,-2,-2,255,11,-11,25
1,1,-10,-2,-2,-1,116,116,-10,1
3,3,-10,-2,-2,-2,58,1,-11,25
2,1,-10,-2,-2,-2,48,11,-11,25
1,2,-11,-2,-2,-2,42,6,-11,25
1,1,-10,-2,-2,-2,112,2,-11,25
1,2,-11,-2,-2,-2,32,15,-11,25
2,1,-11,-2,-2,-2,213,21,-10,2
1,2,-10,-2,-2,-1,49,6,-11,25
2,3,-10,-2,-2,-2,161,4,-11,25
2,2,-11,-2,-2,-2,128,4,-11,25
3,3,-11,-2,-2,-2,34,2,-11,25
2,1,-10,-2,-2,-1,22,22,-10,2
1,2,-10,-3,-2,-2,21,1,-10,13
2,1,-11,-2,-2,-3,29,19,-10,2
3,3,-11,-2,-2,-2,16,16,-11,25
3,3,-11,-2,-2,-2,58,8,-11,25
3,1,-11,-2,-3,-3,23,15,-10,12
3,3,-11,-3,-2,-1,50,0,-11,25
1,2,-10,-2,-3,-2,6,1,-10,20
3,3,-11,-2,-2,-2,28,8,-11,25
2,2,-10,-2,-3,-2,33,3,-10,20
3,2,-11,-2,-3,-1,2,2,-11,25
2,3,-11,-3,-2,-2,21,3,-11,25
2,1,-11,-3,-2,-2,26,19,-10,2
1,3,-11,-2,-1,-2,0,0,-11,25
1,1,-10,-3,-2,-1,29,29,-10,0
2,3,-10,-2,-2,-1,195,9,-11,25
3,3,-11,-2,-2,-2,309,2,-11,25
3,3,-11,-2,-2,-2,128,6,-11,25
1,3,-11,-2,-1,-2,13,8,-11,25
2,1,-10,-2,-2,-1,342,0,-11,25
1,2,-10,-2,-2,-2,119,19,-11,25
1,3,-10,-2,-2,-2,32,2,-11,25
1,2,-11,-2,-2,-1,35,3,-11,25
3,2,-10,-2,-2,-1,355,1,-11,25
3,2,-10,-2,-2,-2,20,2,-11,25
2,1,-10,-2,-2,-2,73,23,-10,2
2,2,-10,-2,-3,-2,43,8,-10,20
3,1,-11,-2,-1,-3,43,5,-11,25
1,2,-11,-2,-2,-2,46,10,-11,25
2,2,-10,-3,-2,-2,80,11,-11,25
1,2,-10,-2,-2,-2,28,2,-11,25
3,3,-11,-1,-2,-2,17,2,-11,25
2,1,-10,-2,-2,-2,6,6,-10,11
2,2,-10,-2,-2,-1,118,11,-11,25
2,1,-10,-3,-3,-1,46,46,-10,18
1,2,-10,-3,-3,-2,276,11,-10,22
1,3,-11,-2,-2,-2,51,15,-11,25
1,3,-11,-3,-2,-2,8,4,-11,25
3,1,-10,-2,-2,-2,28,5,-10,12
1,3,-10,-2,-2,-2,99,19,-11,25
1,3,-10,-2,-2,-1,19,19,-11,25
1,2,-11,-2,-2,-2,211,6,-11,25
2,3,-11,-3,-3,-2,269,11,-11,25
1,2,-10,-2,-2,-2,125,5,-11,25
1,2,-10,-2,-2,-2,13,6,-10,13
3,1,-10,-2,-3,-2,345,11,-10,19
1,1,-10,-2,-2,-2,303,11,-11,25
2,3,-11,-3,-3,-2,40,4,-11,25
2,2,-11,-2,-2,-1,48,0,-11,25
2,2,-11,-2,-2,-3,19,2,-10,14
2,3,-10,-2,-2,-2,175,11,-11,25
2,3,-11,-2,-2,-3,111,9,-11,25
2,2,-11,-2,-2,-2,21,5,-10,14
3,1,-10,-2,-2,-2,20,4,-10,12
3,2,-10,-2,-2,-3,7,6,-11,25
3,2,-10,-3,-2,-1,50,9,-11,25
2,1,-10,-2,-2,-2,68,2,-11,25
1,1,-11,-2,-2,-3,146,11,-11,25
3,1,-11,-3,-3,-2,279,4,-11,25
2,1,-11,-3,-2,-1,328,14,-10,0
2,1,-10,-2,-2,-2,5,3,-10,11
4,1,-10,-2,-3,-2,46,23,-10,19
1,2,-10,-2,-2,-2,275,15,-11,25
1,3,-10,-2,-2,-2,168,168,-10,7
2,1,-11,-2,-2,-2,342,0,-11,25
3,1,-10,-1,-2,-2,302,21,-10,3
1,3,-10,-2,-2,-2,34,18,-11,25
1,3,-11,-3,-2,-2,20,16,-11,25
2,2,-10,-2,-2,-2,57,34,-10,5
3,3,-10,-3,-1,-3,53,7,-11,25
4,2,-10,-2,-3,-1,30,9,-10,17
2,2,-11,-2,-2,-3,325,21,-10,5
1,3,-10,-2,-1,-1,171,11,-11,25
2,1,-11,-2,-2,-3,18,18,-10,2
1,1,-11,-3,-2,-2,190,8,-11,25
1,2,-11,-2,-2,-2,40,2,-11,25
3,2,-11,-2,-3,-1,327,20,-11,25
4,2,-10,-2,-2,-1,51,8,-11,25
2,2,-10,-2,-1,-2,9,2,-10,14
3,2,-10,-2,-3,-2,258,2,-10,20
3,2,-10,-2,-2,-1,50,9,-11,25
1,1,-11,-2,-2,-2,204,13,-11,25
1,3,-10,-2,-2,-3,65,4,-11,25
4,1,-11,-2,-2,-2,243,15,-11,25
1,3,-11,-2,-2,-2,75,5,-11,25
1,1,-10,-2,-2,-1,274,8,-11,25
1,1,-11,-2,-2,-2,264,9,-11,25
2,1,-11,-2,-2,-2,20,5,-11,25
2,1,-11,-3,-3,-2,178,7,-11,25
1,2,-10,-2,-2,-1,128,3,-11,25
1,3,-10,-2,-2,-3,65,8,-11,25
2,2,-10,-2,-2,-2,55,16,-11,25
1,1,-11,-2,-2,-2,58,58,-10,1
4,1,-10,-2,-2,-2,335,3,-11,25
2,3,-10,-2,-3,-2,46,46,-10,8
1,1,-10,-2,-3,-1,147,1,-10,17
1,2,-10,-2,-3,-1,8,2,-10,13
2,3,-11,-2,-2,-2,51,5,-11,25
2,2,-10,-2,-2,-2,331,20,-10,5
1,2,-11,-2,-3,-2,178,11,-11,25
1,2,-11,-2,-2,-1,5,5,-10,13
3,1,-10,-2,-2,-2,48,11,-11,25
1,3,-10,-2,-2,-1,106,23,-10,7
2,1,-10,-2,-2,-3,19,19,-10,2
3,3,-10,-2,-2,-2,13,7,-11,25
1,3,-10,-2,-3,-2,17,17,-11,25
2,3,-11,-2,-3,-1,4,4,-11,25
1,2,-10,-2,-2,-1,40,15,-11,25
2,2,-10,-2,-2,-2,288,18,-11,25
2,3,-10,-2,-2,-2,10,10,-11,25
2,3,-11,-2,-3,-1,19,7,-11,25
1,1,-11,-3,-3,-3,30,30,-10,1
1,1,-11,-2,-2,-3,52,52,-10,1
1,3,-11,-3,-2,-2,30,5,-11,25
1,3,-11,-2,-2,-2,36,4,-11,25
2,2,-11,-2,-2,-3,6,6,-10,14
1,1,-10,-2,-2,-3,347,18,-10,1
3,2,-11,-2,-3,-2,200,4,-11,25
4,3,-10,-3,-2,-2,257,22,-11,25
1,2,-11,-2,-3,-1,14,8,-10,13
3,3,-11,-2,-2,-2,144,9,-11,25
1,3,-11,-2,-2,-2,189,19,-11,25
1,1,-10,-2,-2,-1,201,7,-11,25
2,2,-11,-2,-2,-2,19,1,-10,14
1,2,-10,-2,-2,-3,110,10,-11,25
1,2,-11,-2,-2,-2,160,160,-10,4
1,2,-10,-2,-2,-2,45,1,-11,25
3,1,-10,-2,-2,-2,163,7,-10,23
2,2,-11,-2,-2,-2,17,8,-10,14
1,2,-11,-2,-2,-2,22,2,-10,13
1,2,-10,-2,-2,-1,16,1,-10,13
1,2,-10,-2,-2,-2,3,3,-10,13
3,2,-10,-2,-2,-2,204,204,-10,6
2,3,-11,-2,-2,-2,47,4,-11,25
2,1,-11,-3,-3,-1,12,7,-10,0
2,2,-10,-2,-2,-2,5,5,-10,14
1,3,-11,-2,-2,-2,89,1,-11,25
3,3,-10,-2,-2,-2,4,4,-11,25
1,1,-11,-2,-2,-2,196,7,-11,25
1,2,-11,-2,-3,-2,285,23,-10,4
2,2,-10,-2,-2,-1,183,7,-11,25
3,2,-11,-2,-3,-1,16,16,-11,25
1,2,-11,-2,-2,-2,326,8,-11,25
3,2,-11,-1,-2,-2,57,8,-11,25
2,2,-11,-2,-3,-3,0,0,-10,14
1,3,-10,-2,-2,-1,265,14,-11,25
2,3,-10,-3,-3,-2,13,13,-11,25
2,1,-10,-2,-2,-2,121,5,-10,23
1,1,-10,-2,-2,-1,58,20,-10,1
1,3,-10,-3,-1,-2,54,20,-10,7
3,2,-10,-2,-2,-3,19,18,-11,25
3,3,-11,-2,-3,-3,59,2,-11,25
2,1,-10,-2,-2,-2,3,3,-10,11
1,2,-11,-2,-2,-2,7,5,-10,13
3,2,-11,-2,-2,-1,23,7,-11,25
1,1,-10,-2,-3,-1,9,9,-10,10
3,2,-11,-2,-2,-2,6,6,-11,25
2,1,-11,-2,-2,-1,98,2,-11,25
2,2,-10,-2,-2,-2,181,0,-10,24
1,1,-11,-2,-2,-1,58,5,-11,25
1,2,-10,-2,-2,-2,278,8,-11,25
3,2,-10,-2,-2,-2,39,9,-11,25
1,1,-11,-2,-2,-2,274,0,-11,25
3,3,-11,-2,-1,-2,1,1,-11,25
1,2,-10,-2,-2,-3,336,2,-11,25
3,1,-10,-2,-3,-3,48,11,-11,25
1,1,-11,-2,-2,-1,241,6,-11,25
2,3,-10,-3,-2,-1,328,20,-11,25
1,2,-10,-2,-3,-2,45,2,-10,20
1,1,-11,-2,-2,-2,138,11,-10,23
1,2,-10,-2,-2,-2,359,6,-11,25
3,1,-10,-2,-2,-2,248,17,-10,3
1,1,-10,-2,-2,-2,111,14,-11,25
2,3,-11,-1,-2,-1,317,85,-10,8
4,2,-10,-2,-1,-2,13,5,-11,25
2,2,-11,-2,-2,-2,6,4,-10,14
1,2,-11,-2,-2,-2,14,8,-10,13
2,3,-10,-3,-2,-2,251,7,-11,25
3,1,-10,-3,-2,-2,37,18,-10,3
3,2,-10,-2,-2,-2,354,20,-11,25
2,1,-10,-2,-2,-1,20,10,-11,25
1,2,-11,-2,-2,-1,55,55,-10,4
3,3,-10,-2,-2,-2,220,19,-11,25
1,1,-11,-2,-2,-2,38,38,-10,1
1,3,-10,-1,-2,-2,40,5,-11,25
1,2,-11,-2,-2,-3,10,4,-10,13
3,2,-10,-2,-3,-2,34,7,-10,20
2,3,-11,-2,-2,-2,54,17,-11,25
2,1,-10,-2,-2,-2,55,9,-11,25
1,3,-11,-2,-2,-1,316,8,-11,25
3,3,-10,-2,-3,-2,258,10,-11,25
3,3,-11,-2,-2,-2,354,4,-11,25
1,2,-11,-2,-2,-2,39,22,-10,4
1,2,-10,-2,-2,-2,49,7,-11,25
3,3,-11,-2,-1,-2,48,10,-11,25
1,1,-10,-2,-2,-2,19,5,-11,25
3,3,-10,-2,-1,-2,111,8,-11,25
1,2,-11,-2,-2,-2,40,19,-11,25
2,2,-11,-2,-2,-1,36,1,-11,25
2,1,-10,-1,-2,-2,257,20,-10,2
2,3,-11,-2,-2,-2,321,0,-11,25
3,1,-11,-3,-3,-2,25,5,-10,12
1,1,-11,-2,-1,-2,10,4,-10,10
1,2,-10,-2,-2,-2,267,10,-11,25
1,1,-10,-2,-2,-2,105,23,-10,1
1,1,-11,-2,-2,-3,22,17,-10,1
1,3,-10,-3,-2,-2,19,19,-11,25
2,1,-11,-2,-2,-2,32,4,-11,25
4,1,-11,-2,-2,-2,344,258,-11,25
1,2,-10,-3,-2,-2,7,7,-10,13
2,1,-11,-2,-2,-2,19,13,-11,25
2,1,-10,-2,-3,-1,14,11,-10,17
1,1,-11,-2,-2,-2,31,0,-11,25
2,3,-11,-2,-2,-2,93,7,-11,25
1,1,-10,-2,-2,-1,23,9,-11,25
1,1,-10,-2,-3,-2,33,16,-10,19
1,1,-10,-2,-2,-1,210,6,-11,25
1,3,-10,-2,-1,-2,14,1,-11,25
1,3,-11,-2,-2,-2,13,1,-11,25
1,1,-10,-2,-2,-2,151,2,-10,23
1,2,-11,-3,-2,-2,5,5,-10,13
3,3,-11,-3,-2,-2,59,10,-11,25
1,2,-10,-2,-2,-2,232,0,-11,25
2,2,-10,-2,-2,-2,158,11,-10,24
2,2,-10,-2,-2,-1,18,18,-10,14
1,1,-10,-2,-2,-2,45,0,-11,25
3,3,-11,-2,-2,-2,136,14,-11,25
2,2,-10,-2,-2,-3,50,2,-11,25
3,3,-11,-2,-2,-2,13,11,-11,25
1,3,-10,-2,-2,-2,28,8,-11,25
1,3,-10,-2,-2,-2,6,6,-11,25
2,2,-11,-2,-2,-1,4,4,-10,14
3,1,-11,-2,-2,-2,20,8,-10,12
2,3,-10,-2,-2,-1,51,2,-11,25
2,1,-10,-2,-2,-2,11,0,-10,11
2,2,-10,-2,-2,-2,337,5,-11,25
1,3,-10,-2,-2,-2,283,17,-11,25
2,2,-10,-2,-2,-2,16,13,-10,14
1,1,-11,-2,-2,-2,27,7,-11,25
1,2,-11,-2,-2,-2,268,10,-11,25
2,3,-10,-2,-2,-2,220,8,-11,25
1,1,-11,-3,-2,-3,323,2,-11,25
2,3,-11,-2,-2,-2,0,0,-11,25
1,1,-11,-3,-2,-1,21,21,-10,0
1,2,-11,-3,-2,-2,2,2,-10,13
2,1,-10,-2,-2,-2,43,21,-10,2
2,3,-10,-2,-2,-2,222,104,-10,8
2,1,-11,-2,-3,-1,292,23,-10,2
3,1,-10,-2,-2,-2,44,44,-10,3
1,2,-11,-2,-2,-2,243,11,-11,25
1,1,-10,-3,-2,-2,36,11,-11,25
1,2,-10,-2,-2,-2,276,3,-11,25
1,2,-11,-2,-3,-2,35,0,-11,25
1,2,-11,-2,-2,-2,86,86,-10,4
2,3,-11,-3,-1,-2,23,9,-11,25
2,2,-10,-2,-2,-1,19,19,-10,14
1,3,-11,-2,-2,-2,14,6,-11,25
2,2,-11,-2,-2,-2,107,4,-11,25
3,2,-10,-3,-2,-1,5,1,-11,25
1,2,-11,-3,-2,-2,324,21,-10,4
2,2,-10,-2,-2,-1,12,12,-10,14
1,2,-11,-2,-1,-2,353,20,-10,4
1,3,-10,-2,-2,-1,7,7,-11,25
1,2,-11,-2,-2,-2,9,4,-10,13
4,3,-10,-2,-2,-2,106,8,-11,25
1,1,-11,-2,-3,-1,190,20,-10,1
2,2,-10,-2,-2,-2,97,4,-11,25
1,1,-11,-2,-2,-2,16,2,-11,25
3,2,-11,-2,-2,-2,188,19,-11,25
1,3,-11,-2,-1,-2,18,8,-11,25
2,2,-10,-3,-2,-2,33,2,-11,25
2,1,-10,-2,-2,-2,284,3,-11,25
1,3,-10,-2,-2,-2,15,3,-11,25
3,1,-11,-2,-2,-2,76,10,-11,25
1,3,-11,-2,-2,-2,20,15,-11,25
3,1,-11,-2,-2,-1,12,1,-10,12
1,1,-10,-2,-2,-2,95,1,-11,25
1,3,-11,-2,-1,-2,22,4,-11,25
2,1,-10,-2,-2,-1,116,4,-11,25
1,2,-11,-2,-2,-3,3,3,-10,13
1,3,-11,-2,-2,-2,14,13,-11,25
3,1,-10,-3,-2,-2,4,3,-10,12
3,1,-10,-2,-2,-1,11,11,-10,12
2,3,-10,-2,-2,-2,16,6,-11,25
2,2,-11,-2,-2,-1,51,17,-11,25
2,1,-10,-2,-2,-2,93,10,-11,25
1,1,-10,-2,-2,-2,171,1,-10,23
1,1,-10,-2,-2,-2,50,23,-10,1
1,1,-11,-2,-3,-2,19,3,-11,25
2,1,-11,-2,-2,-2,3,3,-10,11
3,2,-11,-3,-3,-2,124,5,-11,25
1,2,-10,-2,-2,-2,94,6,-11,25
1,3,-10,-2,-3,-2,160,3,-11,25
1,1,-10,-2,-2,-1,46,10,-11,25
1,2,-11,-2,-2,-1,82,8,-11,25
2,1,-11,-2,-2,-2,243,11,-11,25
4,1,-11,-2,-2,-2,16,4,-11,25
3,1,-11,-2,-3,-2,36,9,-11,25
2,3,-11,-2,-2,-2,51,0,-11,25
3,3,-10,-3,-2,-3,111,75,-10,9
1,2,-10,-2,-3,-2,338,15,-10,20
3,3,-11,-2,-2,-2,235,2,-11,25
1,2,-10,-2,-2,-2,42,4,-11,25
2,1,-11,-2,-2,-2,8,8,-10,11
1,3,-11,-2,-2,-2,59,1,-11,25
2,2,-10,-3,-2,-2,22,6,-10,14
1,1,-11,-3,-3,-2,122,0,-11,25
2,2,-11,-2,-2,-2,47,47,-10,5
2,1,-11,-2,-2,-2,0,0,-10,11
4,3,-10,-2,-2,-2,11,6,-11,25
3,2,-11,-2,-2,-1,13,7,-11,25
1,2,-10,-2,-2,-2,225,7,-11,25
2,3,-10,-3,-3,-1,36,0,-10,18
1,1,-10,-3,-3,-2,129,6,-10,21
2,3,-11,-2,-3,-2,357,1,-11,25
1,2,-11,-1,-2,-1,13,10,-10,13
1,1,-11,-2,-3,-2,127,84,-10,1
1,3,-10,-2,-3,-1,153,7,-10,17
3,2,-10,-2,-3,-2,10,9,-10,20
3,1,-10,-3,-2,-3,134,8,-11,25
1,1,-11,-2,-2,-2,39,39,-10,1
3,3,-11,-2,-2,-2,22,7,-11,25
3,1,-10,-2,-2,-3,48,0,-11,25
4,3,-11,-2,-2,-2,48,1,-11,25
2,1,-10,-2,-2,-2,9,2,-10,11
2,1,-11,-2,-3,-1,15,0,-11,25
2,2,-10,-1,-3,-2,47,6,-10,16
1,3,-11,-2,-2,-1,3,3,-11,25
2,3,-10,-2,-2,-2,143,3,-11,25
1,2,-11,-2,-2,-2,58,8,-11,25
2,2,-11,-2,-3,-2,143,1,-11,25
2,3,-11,-2,-2,-2,16,1,-11,25
1,2,-11,-2,-2,-3,33,3,-11,25
3,1,-10,-2,-2,-3,37,0,-11,25
2,1,-11,-2,-2,-2,149,23,-10,23
3,1,-11,-2,-2,-2,105,19,-10,3
2,2,-11,-2,-2,-2,303,2,-11,25
2,1,-11,-2,-3,-2,8,8,-10,11
2,2,-11,-2,-2,-2,12,12,-10,14
1,2,-10,-2,-2,-2,38,23,-10,4
2,2,-11,-2,-2,-1,227,8,-11,25
1,3,-11,-2,-2,-2,18,18,-11,25
1,2,-10,-2,-2,-2,7,6,-10,13
1,1,-10,-2,-2,-2,17,16,-10,1
4,3,-11,-2,-2,-1,0,0,-11,25
3,1,-10,-2,-1,-2,261,10,-11,25
1,2,-10,-2,-3,-2,123,4,-10,20
1,2,-10,-2,-2,-1,6,6,-10,13
1,3,-11,-2,-3,-1,22,8,-11,25
3,2,-10,-2,-2,-2,341,1,-11,25
2,1,-11,-2,-2,-2,21,5,-11,25
1,2,-10,-2,-2,-1,39,22,-10,4
1,1,-11,-2,-2,-2,197,101,-10,1
4,1,-10,-2,-2,-2,256,2,-11,25
2,1,-11,-3,-3,-2,238,15,-10,2
1,2,-11,-2,-2,-2,45,0,-11,25
2,3,-11,-2,-2,-2,22,0,-11,25
2,3,-10,-2,-2,-3,41,11,-11,25
2,1,-11,-2,-2,-2,200,19,-10,2
1,1,-11,-2,-2,-1,181,2,-11,25
3,3,-10,-2,-3,-2,342,11,-11,25
